,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071118_213 green_LineProfile_3.tif,100.4,103.6,102.0,0.04968,0.09119,28.66,7
071118_213 green_LineProfile_4.tif,15.54,17.83,16.0,0.01872,0.03066,34.84,3
071118_213 green_LineProfile_5.tif,101.4,102.8,102.0,0.03216,0.02267,34.61,7
071118_213 green_LineProfile_6.tif,4.259,6.377,5.0,0.0339,0.04031,31.86,2
071118_213 green_LineProfile_7.tif,3.678,6.45,5.0,0.0263,0.05061,74.8,1
071118_213 green_LineProfile_8.tif,3.19,6.951,6.0,0.0475,0.1239,39.75,2
071118_215 green_LineProfile_1.tif,49.59,117.0,103.0,0.04192,1.518,83.36,5
071118_215 green_LineProfile_2.tif,71.15,113.0,108.0,0.08446,1.606,41.48,11
071118_215 green_LineProfile_3.tif,87.26,93.71,92.0,0.02617,0.06803,19.12,21
071118_215 green_LineProfile_4.tif,1.0,17.67,4.0,0.01702,0.1746,28.63,1
071118_215 green_LineProfile_5.tif,1.0,9.11,3.0,0.01391,0.06668,41.36,1
071118_215 green_LineProfile_6.tif,1.0,27.16,12.0,0.0273,0.3151,79.27,1
071118_215 green_LineProfile_7.tif,1.0,25.78,5.0,0.02791,0.3567,53.2,1
071118_215 green_LineProfile_8.tif,9.216,21.98,21.0,0.01817,0.1205,36.24,2
071118_216 green_LineProfile_1.tif,14.61,25.63,16.0,0.01798,0.081,17.19,4
071118_216 green_LineProfile_2.tif,23.3,84.75,59.0,0.07033,2.176,56.9,3
071118_216 green_LineProfile_3.tif,4.413,108.0,59.0,0.05365,2.631,92.09,2
071118_216 green_LineProfile_4.tif,4.348,119.0,10.0,0.08191,4.77,99.65,2
071118_216 green_LineProfile_5.tif,31.05,72.81,59.0,0.04812,0.8439,41.51,6
071118_216 green_LineProfile_6.tif,7.12,119.0,59.0,0.1004,7.072,98.66,3
071118_216 green_LineProfile_7.tif,1.0,119.0,37.0,0.1083,7.838,100.0,1
071118_216 green_LineProfile_8.tif,1.0,119.0,59.0,0.1448,11.11,100.0,1
071118_217 green_LineProfile_1.tif,93.01,100.9,97.0,0.02092,0.07931,34.32,13
071118_217 green_LineProfile_2.tif,56.26,111.9,59.0,0.05548,1.64,56.75,7
071118_217 green_LineProfile_3.tif,30.08,120.0,91.0,0.05985,3.205,91.08,4
071118_217 green_LineProfile_4.tif,53.53,69.99,65.0,0.02903,0.2565,19.0,5
071118_217 green_LineProfile_5.tif,10.09,81.89,65.0,0.08485,3.017,70.77,2
071118_217 green_LineProfile_6.tif,10.65,120.0,38.0,0.1222,6.003,99.47,2
071118_217 green_LineProfile_7.tif,10.52,94.85,31.0,0.08051,3.551,88.07,2
071118_217 green_LineProfile_8.tif,10.04,120.0,31.0,0.127,8.378,99.03,2
071118_42 green_LineProfile_1.tif,84.41,110.0,109.0,0.1332,2.007,29.51,7
071118_42 green_LineProfile_2.tif,18.26,44.72,30.0,0.07805,1.342,30.2,3
071118_42 green_LineProfile_3.tif,84.89,110.0,104.0,0.09321,1.308,31.29,7
071118_42 green_LineProfile_4.tif,84.79,110.0,104.0,0.08798,1.043,32.25,9
071118_42 green_LineProfile_5.tif,89.37,110.0,101.0,0.07299,0.9138,31.32,10
071118_42 green_LineProfile_6.tif,18.34,43.72,28.0,0.1141,1.961,30.63,3
071118_42 green_LineProfile_7.tif,18.43,43.84,30.0,0.1019,1.688,31.41,3
