,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
071518_42 green_LineProfile_5.tif,13.17,53.88,23.0,0.02639,0.3494,57.56,3
071518_42 green_LineProfile_6.tif,13.38,49.89,25.0,0.02758,0.3544,53.59,4
071518_42 green_LineProfile_7.tif,13.12,50.13,23.0,0.03949,0.4982,55.08,3
071518_43 green_LineProfile_4.tif,16.11,18.63,17.0,0.01718,0.02665,26.27,6
071518_43 green_LineProfile_5.tif,1.0,37.83,25.0,0.06807,1.587,100.0,1
071518_43 green_LineProfile_6.tif,1.0,27.91,20.0,0.03241,0.5342,100.0,1
071518_43 green_LineProfile_7.tif,1.0,27.66,20.0,0.02568,0.3581,100.0,1
071518_43 green_LineProfile_8.tif,1.0,28.39,21.0,0.04618,0.6806,100.0,1
071518_44 green_LineProfile_5.tif,22.17,24.64,23.0,0.04366,0.05562,85.21,3
071518_44 green_LineProfile_6.tif,26.16,63.91,43.0,0.04117,1.016,45.72,2
071518_44 green_LineProfile_7.tif,26.16,107.1,103.0,0.08256,5.372,87.29,2
071518_44 green_LineProfile_8.tif,26.3,105.2,61.0,0.09741,5.634,93.57,2
071518_410 green_LineProfile_1.tif,17.37,105.0,62.0,0.07988,4.859,97.95,4
071518_410 green_LineProfile_2.tif,33.23,84.05,62.0,0.04989,1.604,87.27,9
071518_410 green_LineProfile_3.tif,33.64,91.32,50.0,0.07233,2.354,88.71,7
071518_410 green_LineProfile_4.tif,17.02,105.0,50.0,0.0619,3.064,95.68,4
071518_410 green_LineProfile_5.tif,43.73,78.25,50.0,0.05101,1.055,75.03,8
071518_410 green_LineProfile_6.tif,2.798,3.396,3.0,0.008379,0.002505,100.0,1
071518_410 green_LineProfile_7.tif,58.86,73.38,62.0,0.0225,0.1634,33.55,8
071518_410 green_LineProfile_8.tif,44.45,83.42,62.0,0.0727,1.335,53.06,3
071518_411 green_LineProfile_1.tif,18.72,33.59,25.0,0.02985,0.2122,24.27,6
071518_411 green_LineProfile_2.tif,66.16,98.58,80.0,0.04014,0.6532,50.4,17
071518_411 green_LineProfile_3.tif,97.22,110.8,98.0,0.01956,0.1189,11.86,31
071518_411 green_LineProfile_4.tif,47.22,57.57,49.0,0.01544,0.06207,16.04,15
071518_411 green_LineProfile_5.tif,90.34,115.7,110.0,0.04208,0.5815,34.43,20
071518_411 green_LineProfile_6.tif,50.15,61.95,61.0,0.02489,0.1302,31.18,9
071518_411 green_LineProfile_7.tif,55.08,59.92,59.0,0.0235,0.05362,22.87,11
071518_411 green_LineProfile_8.tif,34.33,52.73,52.0,0.03206,0.3245,58.48,5
071518_412 green_LineProfile_1.tif,94.27,95.98,95.0,0.0307,0.02627,15.6,2
071518_412 green_LineProfile_2.tif,115.9,119.0,117.0,0.03891,0.05974,83.79,5
071518_412 green_LineProfile_3.tif,1.0,5.45,3.0,0.02866,0.08165,19.42,1
071518_412 green_LineProfile_4.tif,1.0,4.6,2.0,0.02683,0.06126,26.39,1
071518_412 green_LineProfile_5.tif,1.0,3.915,1.0,0.0159,0.03647,25.22,1
071518_412 green_LineProfile_6.tif,92.98,119.0,100.0,0.08357,1.388,99.95,3
071518_412 green_LineProfile_7.tif,103.7,107.6,107.0,0.05505,0.1201,53.27,6
071518_412 green_LineProfile_8.tif,92.36,119.0,116.0,0.09131,1.705,99.71,2
071718_22 green_LineProfile_1.tif,69.22,71.86,70.0,0.006672,0.01217,73.65,3
071718_22 green_LineProfile_2.tif,99.22,111.0,106.0,0.0253,0.1825,36.65,6
071718_22 green_LineProfile_3.tif,69.05,74.86,72.0,0.01769,0.07287,32.3,3
071718_22 green_LineProfile_4.tif,58.62,95.22,75.0,0.05265,1.0,62.75,8
071718_22 green_LineProfile_5.tif,65.76,75.39,72.0,0.01312,0.06879,58.53,2
071718_22 green_LineProfile_8.tif,49.12,117.0,117.0,0.0996,4.214,86.4,4
071718_23 green_LineProfile_1.tif,21.09,59.01,25.0,0.07794,1.317,44.08,3
071718_23 green_LineProfile_2.tif,93.13,108.0,100.0,0.08559,0.7984,37.14,11
071718_23 green_LineProfile_3.tif,14.53,36.8,25.0,0.07763,0.7204,33.29,3
071718_23 green_LineProfile_4.tif,23.01,45.97,27.0,0.04184,0.518,39.32,2
071718_23 green_LineProfile_6.tif,87.56,88.35,88.0,0.01121,0.004442,59.29,3
071718_24 green_LineProfile_1.tif,44.81,117.0,76.0,0.2159,12.81,74.07,2
071718_24 green_LineProfile_2.tif,44.78,117.0,104.0,0.1436,8.038,77.32,2
071718_24 green_LineProfile_3.tif,44.82,117.0,100.0,0.1568,8.503,72.45,2
071718_24 green_LineProfile_4.tif,44.24,117.0,66.0,0.117,6.976,72.54,2
071718_24 green_LineProfile_6.tif,43.02,93.97,65.0,0.03712,1.306,49.46,4
071718_26 green_LineProfile_1.tif,12.78,120.0,18.0,0.03541,2.326,98.36,3
071718_26 green_LineProfile_2.tif,49.23,107.4,50.0,0.003564,0.2052,46.5,4
071718_26 green_LineProfile_3.tif,39.42,108.9,48.0,0.005655,0.3662,70.17,5
071718_26 green_LineProfile_5.tif,12.92,20.4,14.0,0.02453,0.07096,75.32,2
071718_26 green_LineProfile_6.tif,12.32,120.0,23.0,0.05208,3.838,97.07,4
071718_26 green_LineProfile_7.tif,12.17,120.0,24.0,0.06622,5.931,97.91,3
071718_26 green_LineProfile_8.tif,12.55,120.0,50.0,0.1199,11.01,99.04,4
071718_28 green_LineProfile_1.tif,40.64,52.67,47.0,0.007502,0.04285,65.97,2
