,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
060717_13 green_LineProfile_2.tif,40.08,63.71,57.0,0.06837,1.103,47.45,11
060717_13 green_LineProfile_3.tif,56.44,62.92,62.0,0.02289,0.08572,22.62,17
060717_13 green_LineProfile_4.tif,9.589,12.42,10.0,0.01066,0.02304,33.46,4
060717_13 green_LineProfile_5.tif,46.62,47.71,47.0,0.03246,0.01763,48.53,3
060717_13 green_LineProfile_6.tif,3.302,12.29,10.0,0.009252,0.03689,34.93,2
060717_13 green_LineProfile_7.tif,3.599,6.372,4.0,0.006964,0.01015,47.36,2
060717_13 green_LineProfile_8.tif,3.002,7.671,4.0,0.02301,0.06567,68.65,2
060717_14 green_LineProfile_1.tif,36.08,47.61,37.0,0.03081,0.1336,34.11,8
060717_14 green_LineProfile_2.tif,1.0,20.36,1.0,0.03859,0.3908,55.01,1
060717_14 green_LineProfile_3.tif,1.0,15.74,1.0,0.02284,0.1712,61.2,1
060717_14 green_LineProfile_4.tif,1.0,15.82,3.0,0.0807,0.734,51.26,1
060717_14 green_LineProfile_5.tif,1.0,20.48,12.0,0.09783,1.208,46.31,1
060717_14 green_LineProfile_6.tif,1.0,17.88,5.0,0.09748,1.115,46.7,1
060717_14 green_LineProfile_7.tif,1.0,15.9,3.0,0.07109,0.666,54.34,1
060717_14 green_LineProfile_8.tif,2.051,15.13,5.0,0.06721,0.4234,54.04,2
060717_15a green_LineProfile_1.tif,66.55,68.46,67.0,0.007074,0.008482,53.04,4
060717_15a green_LineProfile_2.tif,90.47,95.52,95.0,0.005635,0.01047,28.99,11
060717_15a green_LineProfile_3.tif,68.28,70.33,70.0,0.005637,0.007157,21.31,3
060717_15a green_LineProfile_4.tif,81.6,83.24,82.0,0.005804,0.007182,19.12,9
060717_15a green_LineProfile_5.tif,81.02,83.69,83.0,0.01352,0.02403,26.28,9
060717_15a green_LineProfile_6.tif,65.03,77.7,74.0,0.01217,0.07012,51.3,3
060717_15a green_LineProfile_7.tif,62.95,64.68,64.0,0.006184,0.0056,43.78,3
060717_15a green_LineProfile_8.tif,2.538,3.464,3.0,0.01266,0.005864,43.39,2
060717_16a green_LineProfile_1.tif,1.0,2.468,2.0,0.007424,0.006937,28.08,1
060717_16a green_LineProfile_2.tif,1.224,2.22,2.0,0.00938,0.004672,41.25,1
060717_16a green_LineProfile_3.tif,40.9,46.2,45.0,0.007659,0.02384,26.05,11
060717_16a green_LineProfile_4.tif,18.73,21.4,19.0,0.006836,0.005885,35.78,1
060717_16a green_LineProfile_5.tif,18.54,19.53,19.0,0.005919,0.002938,70.41,3
060717_16a green_LineProfile_6.tif,77.89,78.17,78.0,0.002511,0.0003437,42.87,6
060717_16a green_LineProfile_7.tif,50.98,52.22,52.0,0.006344,0.004039,60.4,4
060717_16a green_LineProfile_8.tif,23.43,29.16,26.0,0.0133,0.03483,16.77,4
060717_17a green_LineProfile_1.tif,1.0,2.432,2.0,0.007125,0.005286,85.16,1
060717_17a green_LineProfile_2.tif,42.95,43.06,43.0,0.001393,7.3e-05,100.0,1
060717_17a green_LineProfile_3.tif,88.92,90.63,90.0,0.01017,0.009536,20.2,20
060717_17a green_LineProfile_4.tif,40.27,61.8,51.0,0.02172,0.2562,35.54,4
060717_17a green_LineProfile_5.tif,45.21,51.55,50.0,0.01618,0.05639,21.8,13
060717_17a green_LineProfile_6.tif,45.03,63.98,46.0,0.01948,0.2125,39.72,6
060717_17a green_LineProfile_7.tif,22.91,87.96,58.0,0.02974,1.052,88.89,1
060717_17a green_LineProfile_8.tif,35.11,95.81,58.0,0.02024,0.6923,86.05,5
060717_18 green_LineProfile_1.tif,62.13,81.95,76.0,0.1798,2.092,44.57,13
060717_18 green_LineProfile_2.tif,42.18,81.8,71.0,0.14,3.004,65.14,8
060717_18 green_LineProfile_3.tif,25.11,83.61,71.0,0.1292,4.575,91.87,10
060717_18 green_LineProfile_4.tif,42.09,81.89,71.0,0.112,2.615,62.64,9
060717_18 green_LineProfile_5.tif,1.0,87.0,37.0,0.07386,3.794,100.0,1
060717_18 green_LineProfile_6.tif,34.03,77.85,55.0,0.07362,1.795,53.81,2
060717_18 green_LineProfile_7.tif,36.12,65.74,55.0,0.08508,1.365,47.96,5
060717_18 green_LineProfile_8.tif,1.0,28.37,20.0,0.1199,1.812,56.3,1
060717_19 green_LineProfile_1.tif,68.43,87.0,82.0,0.1693,1.688,40.39,17
