,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
061417_23b green_LineProfile_1.tif,66.63,80.7,77.0,0.08227,0.663,52.66,13
061417_23b green_LineProfile_2.tif,71.05,80.74,74.0,0.07042,0.3307,49.66,13
061417_23b green_LineProfile_3.tif,66.65,80.78,74.0,0.07917,0.5303,56.78,12
061417_23b green_LineProfile_4.tif,66.81,77.91,74.0,0.06597,0.3676,61.39,7
061417_23b green_LineProfile_5.tif,66.97,77.77,74.0,0.06919,0.2531,64.05,9
061417_23b green_LineProfile_6.tif,66.8,77.76,74.0,0.06969,0.3237,66.2,10
061417_23b green_LineProfile_7.tif,69.07,77.99,74.0,0.06734,0.3046,57.85,9
061417_23b green_LineProfile_8.tif,69.2,77.89,74.0,0.05195,0.2068,61.74,6
061417_24a green_LineProfile_1.tif,26.28,108.0,44.0,0.146,8.288,98.66,5
061417_24a green_LineProfile_2.tif,26.57,57.53,44.0,0.05141,0.9778,57.79,6
061417_24a green_LineProfile_3.tif,2.522,3.544,3.0,0.01976,0.0101,74.78,1
061417_24a green_LineProfile_4.tif,1.902,3.373,3.0,0.008333,0.006548,99.94,1
061417_24a green_LineProfile_5.tif,1.099,3.312,2.0,0.006855,0.007902,100.0,1
061417_24a green_LineProfile_6.tif,,,,,,,1
061417_24a green_LineProfile_7.tif,1.0,1.634,1.0,0.00355,0.001125,100.0,1
061417_24a green_LineProfile_8.tif,1.0,2.096,1.0,0.009861,0.005637,98.58,1
061417_24b green_LineProfile_1.tif,21.77,108.0,57.0,0.1752,10.59,99.17,6
061417_24b green_LineProfile_2.tif,21.71,108.0,53.0,0.1246,8.209,99.35,5
061417_24b green_LineProfile_3.tif,29.01,108.0,47.0,0.1045,6.46,96.34,7
061417_24b green_LineProfile_4.tif,21.37,108.0,91.0,0.08957,5.822,98.25,7
061417_24b green_LineProfile_5.tif,64.15,108.0,96.0,0.05074,1.575,54.79,11
061417_24b green_LineProfile_6.tif,94.6,108.0,100.0,0.01718,0.1012,42.79,16
061417_24b green_LineProfile_7.tif,31.64,34.58,33.0,0.008718,0.01651,19.34,8
061417_24b green_LineProfile_8.tif,8.627,9.486,9.0,0.01123,0.004825,42.08,3
061417_26 green_LineProfile_1.tif,3.102,86.0,27.0,0.06851,3.406,99.78,2
061417_26 green_LineProfile_2.tif,1.0,86.0,48.0,0.09638,5.881,100.0,1
061417_26 green_LineProfile_3.tif,1.0,86.0,67.0,0.108,6.516,100.0,1
061417_26 green_LineProfile_4.tif,1.0,86.0,78.0,0.09426,5.709,100.0,1
061417_26 green_LineProfile_5.tif,2.515,85.97,78.0,0.05996,2.856,99.8,2
061417_26 green_LineProfile_6.tif,1.0,86.0,76.0,0.08349,4.883,100.0,1
061417_26 green_LineProfile_7.tif,1.0,86.0,75.0,0.07785,4.744,100.0,1
061417_26 green_LineProfile_8.tif,1.0,86.0,76.0,0.08779,5.371,100.0,1
061417_27 green_LineProfile_1.tif,5.578,34.74,26.0,0.05305,1.005,53.43,2
061417_27 green_LineProfile_2.tif,5.209,74.49,26.0,0.05817,2.121,89.62,2
061417_27 green_LineProfile_3.tif,1.0,74.45,7.0,0.04306,1.699,93.34,1
061417_27 green_LineProfile_4.tif,5.084,74.62,9.0,0.04746,1.773,90.16,2
061417_27 green_LineProfile_5.tif,5.244,65.92,9.0,0.03699,0.9558,84.16,2
061417_27 green_LineProfile_6.tif,5.293,29.63,14.0,0.02262,0.2861,51.45,2
061417_27 green_LineProfile_7.tif,8.026,21.88,15.0,0.01548,0.1186,40.48,3
061417_27 green_LineProfile_8.tif,5.624,21.93,9.0,0.02165,0.1888,60.24,3
061417_28 green_LineProfile_1.tif,34.85,51.06,45.0,0.01801,0.1211,65.89,5
061417_28 green_LineProfile_2.tif,42.94,45.05,44.0,0.007753,0.008237,92.67,2
061417_28 green_LineProfile_3.tif,1.0,1.453,1.0,0.008114,0.00184,100.0,1
061417_28 green_LineProfile_4.tif,48.25,51.62,50.0,0.01207,0.021,34.91,6
061417_28 green_LineProfile_5.tif,42.5,48.28,47.0,0.0134,0.0266,40.0,4
061417_28 green_LineProfile_6.tif,39.27,50.67,44.0,0.01326,0.07609,68.09,3
061417_28 green_LineProfile_7.tif,41.18,51.06,44.0,0.0117,0.05052,58.41,6
061417_28 green_LineProfile_8.tif,34.36,50.57,46.0,0.01795,0.1638,69.15,3
121317_12 green_LineProfile_1.tif,8.172,20.34,15.0,0.0318,0.178,27.15,3
121317_12 green_LineProfile_2.tif,8.002,19.91,9.0,0.02731,0.1631,30.75,2
121317_12 green_LineProfile_3.tif,2.363,19.92,15.0,0.01195,0.0862,37.32,2
121317_12 green_LineProfile_4.tif,2.135,20.51,13.0,0.01696,0.1589,43.82,2
121317_12 green_LineProfile_5.tif,27.45,44.38,32.0,0.01527,0.1162,35.79,4
121317_12 green_LineProfile_6.tif,101.8,107.9,107.0,0.1057,0.3692,31.07,24
121317_12 green_LineProfile_7.tif,4.914,7.603,6.0,0.003811,0.007029,53.85,2
121317_12 green_LineProfile_8.tif,77.36,87.36,84.0,0.03496,0.1608,34.11,15
121317_14 green_LineProfile_1.tif,92.16,111.8,95.0,0.03337,0.2518,22.4,22
121317_14 green_LineProfile_2.tif,1.0,12.65,11.0,0.03802,0.1689,34.94,1
121317_14 green_LineProfile_3.tif,99.03,115.0,104.0,0.01941,0.1837,26.5,21
121317_14 green_LineProfile_4.tif,99.36,115.0,103.0,0.01039,0.0807,23.63,19
121317_14 green_LineProfile_5.tif,1.0,22.8,21.0,0.06904,0.5534,31.18,1
121317_14 green_LineProfile_6.tif,27.55,30.95,30.0,0.09976,0.1731,36.78,9
121317_14 green_LineProfile_7.tif,1.0,16.76,15.0,0.0402,0.4144,21.97,1
121317_14 green_LineProfile_8.tif,88.4,115.0,113.0,0.02013,0.2981,41.23,18
