,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
060617_24 green_LineProfile_5.tif,1.0,1.326,1.0,0.01038,0.001693,100.0,1
060617_24 green_LineProfile_6.tif,1.0,1.09,1.0,0.001883,8.514e-05,100.0,1
060617_24 green_LineProfile_7.tif,,,,,,,1
060617_24 green_LineProfile_8.tif,1.0,1.101,1.0,0.000913,4.619e-05,100.0,1
060617_27 green_LineProfile_1.tif,12.44,39.4,25.0,0.1177,1.962,90.39,4
060617_27 green_LineProfile_2.tif,9.068,57.0,23.0,0.1942,4.47,98.17,3
060617_27 green_LineProfile_3.tif,3.64,37.97,23.0,0.2039,3.78,87.95,1
060617_27 green_LineProfile_4.tif,1.459,45.6,22.0,0.2386,6.091,92.79,1
060617_27 green_LineProfile_5.tif,1.0,45.3,20.0,0.2361,6.107,93.72,1
060617_27 green_LineProfile_6.tif,1.0,39.46,15.0,0.199,4.896,96.8,1
060617_27 green_LineProfile_7.tif,1.0,39.21,16.0,0.2393,5.364,96.42,1
060617_27 green_LineProfile_8.tif,1.0,34.99,19.0,0.1927,4.372,98.02,1
060617_28 green_LineProfile_1.tif,23.71,61.0,48.0,0.1811,4.071,89.57,2
060617_28 green_LineProfile_2.tif,37.86,61.0,47.0,0.1368,1.848,81.11,5
060617_28 green_LineProfile_3.tif,38.44,61.0,60.0,0.1488,2.255,70.53,4
060617_28 green_LineProfile_4.tif,22.43,61.0,46.0,0.2195,2.904,88.61,3
060617_28 green_LineProfile_5.tif,38.25,61.0,48.0,0.2192,1.554,55.71,5
060617_28 green_LineProfile_6.tif,7.312,61.0,20.0,0.2159,6.477,99.86,2
060617_28 green_LineProfile_7.tif,7.141,61.0,44.0,0.3283,8.849,100.0,1
060617_28 green_LineProfile_8.tif,6.986,61.0,49.0,0.253,7.039,100.0,1
060617_29 green_LineProfile_1.tif,40.8,60.92,60.0,0.13,1.192,54.26,8
060617_29 green_LineProfile_2.tif,50.11,61.0,59.0,0.09646,0.5559,23.47,9
060617_29 green_LineProfile_3.tif,40.03,61.0,55.0,0.206,3.097,58.58,5
060617_29 green_LineProfile_4.tif,1.0,34.15,29.0,0.2474,4.783,55.73,1
060617_29 green_LineProfile_5.tif,1.0,34.39,23.0,0.3613,7.733,60.57,1
060617_29 green_LineProfile_6.tif,1.0,34.32,29.0,0.4586,8.522,62.56,1
060617_29 green_LineProfile_7.tif,1.0,34.29,29.0,0.5699,12.99,61.42,1
060617_29 green_LineProfile_8.tif,1.191,34.08,25.0,0.3532,7.39,64.45,1
