,First X,Last X,Peak X,Peak Y,Area,%Area,Peak
122816_23 ChanA_LineProfile_2.tif.1,63.02,76.58,65.0,0.02056,0.148,36.4,12
122816_23 ChanA_LineProfile_3.tif,8.543,12.42,11.0,0.01437,0.04045,38.64,4
122816_23 ChanA_LineProfile_4.tif,57.64,64.89,60.0,0.009715,0.03274,31.28,7
122816_23 ChanA_LineProfile_5.tif,52.49,65.89,60.0,0.0177,0.1371,40.66,6
122816_23 ChanA_LineProfile_6.tif,9.089,23.87,14.0,0.01985,0.1864,48.18,2
122816_23 ChanA_LineProfile_7.tif,68.37,69.71,69.0,0.01308,0.008715,35.79,7
122816_23 ChanA_LineProfile_8.tif,9.557,19.92,15.0,0.0229,0.116,95.17,3
122816_24 ChanA_LineProfile_1.tif,56.1,63.63,58.0,0.03021,0.1379,43.21,2
122816_24 ChanA_LineProfile_2.tif,55.87,60.82,58.0,0.0268,0.08574,46.04,1
122816_24 ChanA_LineProfile_3.tif,66.67,75.85,72.0,0.03746,0.1508,34.24,3
122816_24 ChanA_LineProfile_4.tif,50.58,82.74,72.0,0.03744,0.5447,66.18,7
122816_24 ChanA_LineProfile_5.tif,43.46,79.82,72.0,0.04461,0.8615,55.19,11
122816_24 ChanA_LineProfile_6.tif,91.82,111.0,107.0,0.04236,0.4109,36.52,10
122816_24 ChanA_LineProfile_7.tif,11.09,111.0,70.0,0.07307,4.004,99.87,3
122816_24 ChanA_LineProfile_8.tif,1.0,78.93,66.0,0.0634,2.894,70.13,1
122816-14 ChanA_LineProfile_1.tif,28.51,37.73,33.0,0.0985,0.5903,17.35,9
122816-14 ChanA_LineProfile_2.tif,28.66,34.58,33.0,0.018,0.06041,12.79,9
122816-14 ChanA_LineProfile_3.tif,28.22,34.94,33.0,0.03465,0.1293,14.97,9
122816-14 ChanA_LineProfile_4.tif,28.66,34.4,33.0,0.02745,0.07875,17.24,9
122816-14 ChanA_LineProfile_5.tif,28.74,34.78,33.0,0.02681,0.07254,12.38,9
122816-14 ChanA_LineProfile_6.tif,17.25,20.7,19.0,0.04132,0.09151,13.22,6
122816-14 ChanA_LineProfile_7.tif,28.23,37.62,30.0,0.0508,0.289,15.8,8
122816-14 ChanA_LineProfile_8.tif,28.5,37.53,30.0,0.03425,0.1854,15.28,9
122816-15 ChanA_LineProfile_1.tif,41.23,46.33,43.0,0.009864,0.03042,17.54,13
122816-15 ChanA_LineProfile_2.tif,41.3,46.66,43.0,0.01262,0.03963,21.37,13
122816-15 ChanA_LineProfile_3.tif,35.1,57.98,50.0,0.02937,0.3673,55.18,11
122816-15 ChanA_LineProfile_4.tif,38.28,71.53,40.0,0.02694,0.4969,73.48,12
122816-15 ChanA_LineProfile_5.tif,38.12,61.64,40.0,0.01564,0.1997,63.0,12
122816-15 ChanA_LineProfile_6.tif,41.24,47.48,43.0,0.01797,0.06456,28.13,8
122816-15 ChanA_LineProfile_7.tif,41.31,45.97,43.0,0.02387,0.0582,19.81,7
122816-15 ChanA_LineProfile_8.tif,56.44,62.42,60.0,0.02814,0.1107,26.24,9
122816-16 ChanA_LineProfile_1.tif,2.189,4.248,3.0,0.01991,0.02289,55.66,1
122816-16 ChanA_LineProfile_2.tif,2.333,4.327,3.0,0.01773,0.02214,44.68,1
122816-16 ChanA_LineProfile_3.tif,2.313,4.175,3.0,0.02414,0.02521,46.07,1
122816-16 ChanA_LineProfile_4.tif,2.284,4.241,3.0,0.02486,0.02772,60.27,1
122816-16 ChanA_LineProfile_5.tif,2.292,4.154,3.0,0.01739,0.01784,66.68,1
122816-16 ChanA_LineProfile_6.tif,6.207,7.198,7.0,0.005862,0.002905,99.94,2
122816-16 ChanA_LineProfile_7.tif,5.754,7.103,6.0,0.004251,0.004715,91.28,2
122816-16 ChanA_LineProfile_8.tif,1.935,2.258,2.0,0.000751,0.0001211,100.0,1
